from,to
"D00292","H01463"
"D00670","H00056"
"D00407","H01652"
"D00353","H00412"
"D00794","H01649"
"D00983","H01585"
"D02165","H00018"
"D02340","H01649"
"D01025","H00612"
"D05218","H01490"
"D00724","H01522"
"D00146","H01674"
"D01361","H00332"
"D10773","H00031"
"D00958","H00031"
"D00472","H01657"
"D00981","H01360"
"D00140","H00360"
"D00088","H01694"
"D05866","H01293"
"D04687","H01613"
"D11618","H01366"
"D00926","H01175"
"D05408","H00343"
"D00515","H01742"
"D05375","H01450"
"D00473","H00342"
"D11627","H00365"
"D00472","H01463"
"D10193","H00975"
"D10131","H00010"
"D01223","H00020"
"D11027","H00012"
"D00690","H01360"
"D01808","H00630"
"D03231","H01642"
"D00105","H01593"
"D00448","H01672"
"D10308","H00630"
"D10832","H01563"
"D10557","H01635"
"D00479","H01649"
"D00275","H00023"
"D00970","H00630"
"D04859","H00368"
"D08488","H01633"
"D10845","H01006"
"D00237","H00630"
"D00821","H01646"
"D09680","H02402"
"D10777","H00010"
"D00989","H01640"
"D06213","H01621"
"D01350","H00334"
"D11630","H01714"
"D11328","H01293"
"D00874","H01366"
"D00254","H00042"
"D11048","H00630"
"D00789","H01649"
"D02132","H00333"
